Date,DX-Y.NYB,EURJPY=X,GC=F,HG=F,NG=F,SI=F,USDJPY=X,ZW=F
2010-01-01,,133.7100067138672,,,,,92.91999816894531,
2010-01-04,77.52999877929688,133.38999938964844,1117.699951171875,3.388000011444092,5.883999824523926,17.440000534057617,92.49500274658203,557.75
2010-01-05,77.62000274658203,131.52999877929688,1118.0999755859375,3.3959999084472656,5.63700008392334,17.7810001373291,91.58499908447266,553.0
2010-01-06,77.48999786376953,133.01300048828125,1135.9000244140625,3.4774999618530273,6.008999824523926,18.163000106811523,92.35600280761719,567.25
2010-01-07,77.91000366210938,133.7480010986328,1133.0999755859375,3.4114999771118164,5.806000232696533,18.33300018310547,93.38999938964844,557.75
2010-01-08,77.47000122070312,133.49000549316406,1138.199951171875,3.388000011444092,5.749000072479248,18.45800018310547,92.66000366210938,568.5
2010-01-11,77.0,133.6199951171875,1150.699951171875,3.428499937057495,5.453999996185303,18.683000564575195,92.09200286865234,572.5
2010-01-12,76.94999694824219,131.83999633789062,1128.9000244140625,3.3375000953674316,5.591000080108643,18.243000030517578,91.08000183105469,535.75
2010-01-13,76.8499984741211,132.74000549316406,1136.4000244140625,3.387500047683716,5.732999801635742,18.538000106811523,91.43299865722656,537.0
2010-01-14,76.7300033569336,132.3300018310547,1142.5999755859375,3.375999927520752,5.5879998207092285,18.64299964904785,91.26699829101562,527.75
2010-01-15,77.31999969482422,130.57000732421875,1130.0999755859375,3.3550000190734863,5.690999984741211,18.410999298095703,90.75,510.0
2010-01-18,,130.64999389648438,,,,,90.70500183105469,
2010-01-19,77.5,130.22000122070312,1139.699951171875,3.437000036239624,5.557000160217285,18.784000396728516,91.1989974975586,500.5
2010-01-20,78.33999633789062,128.6699981689453,1112.300048828125,3.3459999561309814,5.495999813079834,17.865999221801758,91.19200134277344,497.5
2010-01-21,78.31999969482422,127.45999908447266,1102.699951171875,3.2850000858306885,5.614999771118164,17.496000289916992,90.39299774169922,499.5
2010-01-22,78.27999877929688,127.02999877929688,1089.199951171875,3.3385000228881836,5.818999767303467,16.917999267578125,89.80999755859375,498.5
2010-01-25,78.19000244140625,127.91999816894531,1095.199951171875,3.384000062942505,5.7220001220703125,17.131000518798828,90.41500091552734,498.25
2010-01-26,78.43000030517578,126.19999694824219,1097.9000244140625,3.3289999961853027,5.485000133514404,16.84600067138672,89.62999725341797,494.0
2010-01-27,78.68000030517578,126.20800018310547,1084.4000244140625,3.2144999504089355,5.27400016784668,16.42799949645996,89.94999694824219,483.75
2010-01-28,78.9000015258789,125.38700103759766,1083.5999755859375,3.0899999141693115,5.138000011444092,16.20199966430664,89.77799987792969,487.0
2010-01-29,79.45999908447266,125.16000366210938,1083.0,3.0460000038146973,5.13100004196167,16.183000564575195,90.2699966430664,474.0
2010-02-01,79.23999786376953,126.37300109863281,1104.300048828125,3.0785000324249268,5.434000015258789,16.652999877929688,90.76000213623047,474.75
2010-02-02,79.01000213623047,126.3499984741211,1117.4000244140625,3.0850000381469727,5.453999996185303,16.736000061035156,90.4280014038086,487.25
2010-02-03,79.37000274658203,126.24700164794922,1111.4000244140625,2.9679999351501465,5.419000148773193,16.309999465942383,90.83999633789062,469.0
2010-02-04,79.91999816894531,122.87000274658203,1062.4000244140625,2.875499963760376,5.415999889373779,15.343000411987305,89.41000366210938,475.75
2010-02-05,80.44000244140625,121.97000122070312,1052.199951171875,2.8540000915527344,5.514999866485596,14.822999954223633,89.22000122070312,473.25
2010-02-08,80.30000305175781,121.81099700927734,1065.699951171875,2.9094998836517334,5.401000022888184,15.07800006866455,89.22000122070312,484.0
2010-02-09,79.86000061035156,123.70999908447266,1076.699951171875,2.9835000038146973,5.289999961853027,15.430999755859375,89.76799774169922,482.25
2010-02-10,80.02999877929688,123.63099670410156,1075.800048828125,2.9860000610351562,5.291999816894531,15.302000045776367,89.93000030517578,496.75
2010-02-11,79.98999786376953,122.88200378417969,1094.199951171875,3.129499912261963,5.395999908447266,15.592000007629395,89.80999755859375,493.5
